"ts_code","trade_date","open","high","low","close","pre_close","change","pct_chg","vol","amount"
"600519.SH","20141111","154.3","155.2","152.01","153.35","153.77","-0.42","-0.27","47706.89","733026.108"
"600519.SH","20141110","150","153.78","149","153.77","148.04","5.73","3.87","62325.21","945032.808"
"600519.SH","20141107","147.17","148.3","147.11","148.04","147.15","0.89","0.6","41507.31","613638.074"
"600519.SH","20141106","146.15","147.49","146.01","147.15","146.15","1","0.68","36362.97","533913.212"
"600519.SH","20141105","151.05","151.05","145.5","146.15","151.39","-5.24","-3.46","76719.79","1131348.484"
"600519.SH","20141104","155.49","155.49","151","151.39","155.58","-4.19","-2.69","55943.9","854409.063"
"600519.SH","20141103","156.75","156.88","155.45","155.58","156.68","-1.1","-0.7","24670.06","384677.498"
"600519.SH","20141031","155.47","156.9","154.35","156.68","155.42","1.26","0.81","36421.7","567067.439"
"600519.SH","20141030","158","158","155.1","155.42","158.3","-2.88","-1.82","49087.02","764742.33"
"600519.SH","20141029","158.8","159.56","157.48","158.3","158.74","-0.44","-0.28","21423.44","339064.782"
"600519.SH","20141028","157.32","159.1","157.18","158.74","157.5","1.24","0.79","20548.41","325762.184"
"600519.SH","20141027","156.97","159.1","154.89","157.5","158.88","-1.38","-0.87","27970.69","439570.888"
"600519.SH","20141024","158.95","159.89","157.69","158.88","159.05","-0.17","-0.11","19980.07","317073.6"
"600519.SH","20141023","158.57","160.28","157.89","159.05","159.08","-0.03","-0.02","31917.34","508245.989"
"600519.SH","20141022","158.44","159.46","157.5","159.08","158.46","0.62","0.39","22836.41","363211.434"
"600519.SH","20141021","157","159.34","156.6","158.46","156.92","1.54","0.98","39911.28","632422.372"
"600519.SH","20141020","158.38","158.5","156.4","156.92","158.38","-1.46","-0.92","32910.08","517853.721"
"600519.SH","20141017","158","159.05","156.9","158.38","157.32","1.06","0.67","30976.59","489885.674"
"600519.SH","20141016","156.1","158.19","156.1","157.32","157.32","0","0","23949.69","377655.669"
"600519.SH","20141015","154.75","157.58","154.71","157.32","154.91","2.41","1.56","22238.05","348033.851"
"600519.SH","20141014","155","156.99","154.44","154.91","156.1","-1.19","-0.76","28895.94","449942.595"
"600519.SH","20141013","157.81","157.88","153.68","156.1","159.02","-2.92","-1.84","53176.38","826349.742"
"600519.SH","20141010","159.02","159.8","157.7","159.02","160.01","-0.99","-0.62","43147.71","684789.402"
"600519.SH","20141009","159.87","160.25","158.58","160.01","160.73","-0.72","-0.45","36244.91","578151.792"
"600519.SH","20141008","161","161.1","157.8","160.73","162.13","-1.4","-0.86","45652.82","725030.231"
"600519.SH","20140930","162.74","162.99","161.2","162.13","162.47","-0.34","-0.21","21574.19","349657.79"
"600519.SH","20140929","162.33","163.2","161.39","162.47","162.31","0.16","0.1","23488.59","381683.082"
"600519.SH","20140926","161.5","163.12","159.2","162.31","162.19","0.12","0.07","22716.65","366907.285"
"600519.SH","20140925","160.92","163.98","160.9","162.19","160.19","2","1.25","56851.44","924878.313"
"600519.SH","20140924","156.49","160.5","155.6","160.19","157.48","2.71","1.72","43448.96","687426.587"
"600519.SH","20140923","156.7","157.5","156.36","157.48","156.94","0.54","0.34","34546.11","541705.82"
"600519.SH","20140922","160.71","160.71","156.84","156.94","160.85","-3.91","-2.43","37191.54","586709.101"
"600519.SH","20140919","159.25","160.98","158.5","160.85","159.25","1.6","1","22665.99","362408.981"
"600519.SH","20140918","158.02","159.38","157.08","159.25","158.23","1.02","0.64","26482.04","418431.987"
"600519.SH","20140917","158.47","159.54","157.34","158.23","157.46","0.77","0.49","25841.28","408684.99"
"600519.SH","20140916","160.5","160.6","157.02","157.46","159.41","-1.95","-1.22","34823.15","551314.386"
"600519.SH","20140915","161.9","161.91","158.8","159.41","162.45","-3.04","-1.87","32543.86","519621.41"
"600519.SH","20140912","161.49","162.65","160.32","162.45","161.98","0.47","0.29","17356.01","280548.666"
"600519.SH","20140911","163.87","164.82","161.48","161.98","163.91","-1.93","-1.18","31875.54","519406.664"
"600519.SH","20140910","163.7","165","163.01","163.91","164.08","-0.17","-0.1","17867.72","293245.987"
"600519.SH","20140909","167.65","167.97","164","164.08","167.51","-3.43","-2.05","20562.81","339388.091"
"600519.SH","20140905","165.7","168.16","165.21","167.51","165.06","2.45","1.48","34731.95","579714.726"
"600519.SH","20140904","164.7","165.94","163.68","165.06","164.82","0.24","0.15","23975.87","395280.315"
"600519.SH","20140903","162.58","167.42","162.56","164.82","162.56","2.26","1.39","42042.25","695551.833"
"600519.SH","20140902","158.81","162.64","158.03","162.56","158.45","4.11","2.59","41246.13","664712.697"
"600519.SH","20140901","158.2","159.5","157.71","158.45","158.23","0.22","0.14","16450.24","260760.134"
"600519.SH","20140829","156","158.59","155","158.23","156.02","2.21","1.42","23838.83","375517.439"
"600519.SH","20140828","156","158.36","156","156.02","156.37","-0.35","-0.22","17618.03","276811.143"
"600519.SH","20140827","157.72","157.78","156.18","156.37","157.72","-1.35","-0.86","13828.67","216703.37"
"600519.SH","20140826","158.5","159.42","156.96","157.72","158.75","-1.03","-0.65","16589.6","261850.709"
"600519.SH","20140825","159.27","160.15","158.3","158.75","159.27","-0.52","-0.33","15376.72","244745.466"
"600519.SH","20140822","160","160.39","158.75","159.27","159.97","-0.7","-0.44","18636.71","297023.432"
"600519.SH","20140821","162","162.32","159","159.97","162","-2.03","-1.25","18872.73","301791"
"600519.SH","20140820","158.74","162.06","158.5","162","158.68","3.32","2.09","37084.95","596509.533"
"600519.SH","20140819","159.75","159.75","158.45","158.68","159.75","-1.07","-0.67","32095.77","509709.617"
"600519.SH","20140818","162","162.3","159.1","159.75","161.54","-1.79","-1.11","41698.27","667452.065"
"600519.SH","20140815","162.2","162.49","161.13","161.54","161.46","0.08","0.05","21802.68","352476.093"
"600519.SH","20140814","162.02","163.44","161.28","161.46","162.49","-1.03","-0.63","22958.94","373085.47"
"600519.SH","20140813","162.04","164.78","160.8","162.49","162.04","0.45","0.28","34454.03","560675.713"
"600519.SH","20140812","161.81","162.75","160.15","162.04","163.07","-1.03","-0.63","19604.36","316255.852"
"600519.SH","20140811","162.48","163.2","161.51","163.07","162.14","0.93","0.57","20070.72","326555.328"
"600519.SH","20140808","161.96","163.33","159.8","162.14","160.6","1.54","0.96","23819.42","384676.138"
"600519.SH","20140807","163.1","164.39","160.5","160.6","163.32","-2.72","-1.67","25396.49","411237.176"
"600519.SH","20140806","164.8","165.78","162","163.32","166.25","-2.93","-1.76","20317.23","332041.716"
"600519.SH","20140805","164","166.66","161.67","166.25","164.4","1.85","1.13","38357.97","627210.395"
"600519.SH","20140804","163","165.62","162.29","164.4","162.98","1.42","0.87","38848.2","637175.456"
"600519.SH","20140801","160.17","164.3","159.62","162.98","160.27","2.71","1.69","43259.99","704961.964"
"600519.SH","20140731","158.29","160.38","156.96","160.27","158.51","1.76","1.11","25206.31","400860.676"
"600519.SH","20140730","160.74","160.74","156.5","158.51","161.06","-2.55","-1.58","54876.29","865210.171"
"600519.SH","20140729","164.3","164.3","160.26","161.06","164.25","-3.19","-1.94","36017","580708.806"
"600519.SH","20140728","164.23","167.99","162.92","164.25","163.88","0.37","0.23","42968.99","706875.701"
"600519.SH","20140725","164","166.05","161.06","163.88","163.53","0.35","0.21","27833.58","454235.014"
"600519.SH","20140724","163.76","169.1","162.3","163.53","163.89","-0.36","-0.22","35682.4","595593.137"
"600519.SH","20140723","162","165","161.6","163.89","163.2","0.69","0.42","27836.33","455655.822"
"600519.SH","20140722","159.6","164","159.6","163.2","160.98","2.22","1.38","29820.62","483906.541"
"600519.SH","20140721","160.39","162.88","158.59","160.98","160.98","0","0","30143.22","485174.687"
"600519.SH","20140718","153.59","165","152.7","160.98","153.75","7.23","4.7","74896.91","1200093.431"
"600519.SH","20140717","154.09","155.55","152","153.75","154.57","-0.82","-0.53","20191.17","309501.857"
"600519.SH","20140716","153.85","156.78","153.85","154.57","153.81","0.76","0.49","24459.33","379071.451"
"600519.SH","20140715","149.11","158","149.11","153.81","149.77","4.04","2.7","58787.98","913284.346"
"600519.SH","20140714","141.87","150.89","141.5","149.77","141.87","7.9","5.57","46534.81","684819.813"
"600519.SH","20140711","141.47","143.09","141.12","141.87","141.04","0.83","0.59","18432.86","262292.694"
"600519.SH","20140710","141.12","141.83","140.6","141.04","141.24","-0.2","-0.14","12159.88","171762.392"
"600519.SH","20140709","142","142.87","141.02","141.24","142.18","-0.94","-0.66","14328.6","203120.918"
"600519.SH","20140708","144.1","144.17","141.02","142.18","144.16","-1.98","-1.37","21091.6","299615.515"
"600519.SH","20140707","142.8","144.28","142.21","144.16","143.32","0.84","0.59","22879.87","327900.742"
"600519.SH","20140704","143.4","144.18","142.72","143.32","143.26","0.06","0.04","15402.8","220860.905"
"600519.SH","20140703","142.21","143.4","141.4","143.26","142.08","1.18","0.83","19331.67","275808.355"
"600519.SH","20140702","142.03","142.35","141","142.08","141.77","0.31","0.22","12068.48","171127.803"
"600519.SH","20140701","142.59","142.59","140.8","141.77","141.98","-0.21","-0.15","11946.68","168987.424"
"600519.SH","20140630","141.18","142.89","140.4","141.98","140.38","1.6","1.14","24399.5","345879.987"
"600519.SH","20140627","141.42","141.42","139.22","140.38","141.64","-1.26","-0.89","26477.92","371027.132"
"600519.SH","20140626","142.23","142.98","141.41","141.64","142.23","-0.59","-0.41","36348.51","515915.138"
"600519.SH","20140625","145.33","145.33","141.5","142.23","144.72","-2.49","-1.72","38171.11","546556.386"
"600519.SH","20140624","156.62","163.8","156.55","163.57","156.31","7.26","4.64","38532.63","621636.108"
"600519.SH","20140623","153.5","156.38","153.36","156.31","153.18","3.13","2.04","28983.85","449611.781"
"600519.SH","20140620","152.7","153.6","152.32","153.18","152.73","0.45","0.29","12019.4","183993.516"
"600519.SH","20140619","153.56","154.2","152.5","152.73","153.58","-0.85","-0.55","11551.44","176868.338"
"600519.SH","20140618","153.8","154.45","153.4","153.58","153.19","0.39","0.25","14024.56","215965.707"
"600519.SH","20140617","154.3","154.3","152.2","153.19","154.42","-1.23","-0.8","16364.86","250297.887"
"600519.SH","20140616","152.9","154.78","152.4","154.42","152.81","1.61","1.05","16237.9","249568.876"
"600519.SH","20140613","152.69","153.83","151.16","152.81","152.63","0.18","0.12","16970.46","259337.717"
"600519.SH","20140612","154.07","154.07","152.12","152.63","153.94","-1.31","-0.85","11499.6","175855.795"
"600519.SH","20140611","154.75","155.38","153.21","153.94","154.8","-0.86","-0.56","10781.45","166086.241"
"600519.SH","20140610","153.25","155.29","153.25","154.8","153.23","1.57","1.02","19305.51","298186.72"
"600519.SH","20140609","152.3","154.4","152.3","153.23","153.59","-0.36","-0.23","10034.81","154198.989"
"600519.SH","20140606","154.68","155.65","152.29","153.59","154.77","-1.18","-0.76","9477.45","145936.33"
"600519.SH","20140605","151.12","155","149.33","154.77","151.15","3.62","2.4","20678.63","314507.72"
"600519.SH","20140604","152.99","153.38","150.02","151.15","152.77","-1.62","-1.06","10494.31","158991.999"
"600519.SH","20140603","153","154.5","152.25","152.77","153.22","-0.45","-0.29","13048.48","199563.914"
"600519.SH","20140530","154.25","155.28","153.02","153.22","154.29","-1.07","-0.69","9217.65","141927.539"
"600519.SH","20140529","153.73","155.93","153.46","154.29","153.94","0.35","0.23","10106.82","156525.431"
"600519.SH","20140528","152.89","155","152.8","153.94","153.2","0.74","0.48","12501.97","192903.907"
"600519.SH","20140527","153","155.75","152.86","153.2","153.57","-0.37","-0.24","13035.07","201097.681"
"600519.SH","20140526","154.9","154.9","152.85","153.57","152.3","1.27","0.83","8910.56","137024.228"
"600519.SH","20140523","150","152.78","149.98","152.3","150.05","2.25","1.5","14009.63","212338.047"
"600519.SH","20140522","150.9","153.6","149.65","150.05","151","-0.95","-0.63","18678.94","281907.878"
"600519.SH","20140521","144.1","151.66","143.95","151","144.98","6.02","4.15","38737.87","575063.792"
"600519.SH","20140520","148.1","149.44","143.6","144.98","147.98","-3","-2.03","46885.91","682615.74"
"600519.SH","20140519","152.5","153","147.94","147.98","155.16","-7.18","-4.63","56250.09","838456.335"
"600519.SH","20140516","156.15","157.1","154.67","155.16","156.15","-0.99","-0.63","18467.3","286938.905"
"600519.SH","20140515","154.98","157.08","154.5","156.15","155.27","0.88","0.57","16983.38","264995.351"
"600519.SH","20140514","159.99","160.93","154.01","155.27","160.74","-5.47","-3.4","34016.55","534826.236"
"600519.SH","20140513","160.77","161.61","159.56","160.74","160.91","-0.17","-0.11","15939.36","256197.646"
"600519.SH","20140512","162.29","162.3","159.5","160.91","160.62","0.29","0.18","26194.78","420667.493"
"600519.SH","20140509","160.66","162.3","160.3","160.62","160.67","-0.05","-0.03","16721.45","269803.731"
"600519.SH","20140508","160.8","162.49","160.42","160.67","160.66","0.01","0.01","14697.86","237490.046"
"600519.SH","20140507","161.61","161.61","159.6","160.66","160.79","-0.13","-0.08","11960.73","192090.276"
"600519.SH","20140506","160","162.7","160","160.79","160.25","0.54","0.34","13622.95","219512.505"
"600519.SH","20140505","163.5","163.5","157.08","160.25","163.88","-3.63","-2.22","36743.47","585326.687"
"600519.SH","20140430","163.95","164.29","162.53","163.88","163.59","0.29","0.18","19220.66","314017.274"
"600519.SH","20140429","162.8","165.48","162.47","163.59","162.79","0.8","0.49","27996.49","459181.201"
"600519.SH","20140428","162.08","164.56","159.81","162.79","164.69","-1.9","-1.15","33028.6","535511.089"
"600519.SH","20140425","167.98","168","161.79","164.69","175.76","-11.07","-6.3","95877.43","1581409.278"
"600519.SH","20140424","176.15","176.71","173.7","175.76","176.06","-0.3","-0.17","12581.35","220213.004"
"600519.SH","20140423","172.08","176.49","172.03","176.06","172.13","3.93","2.28","33755.73","592119.543"
"600519.SH","20140422","172","175.13","171.52","172.13","172.05","0.08","0.05","22344.96","387206.385"
"600519.SH","20140421","174.01","175.98","172","172.05","175.31","-3.26","-1.86","18333.79","318935.964"
"600519.SH","20140418","175","177.77","173.3","175.31","175.2","0.11","0.06","19601.46","344825.514"
"600519.SH","20140417","170.8","176","170.21","175.2","171.02","4.18","2.44","29744.41","517914.682"
"600519.SH","20140416","173.7","174.56","170.19","171.02","174.49","-3.47","-1.99","22040.62","379301.956"
"600519.SH","20140415","173.2","175.87","173.2","174.49","174.36","0.13","0.07","25880.21","452432.807"
"600519.SH","20140414","174.7","177.31","173","174.36","176.08","-1.72","-0.98","26824.36","469646.916"
"600519.SH","20140411","172","179.6","172","176.08","169.51","6.57","3.88","90225.79","1593651.865"
"600519.SH","20140410","163.27","171.02","159.5","169.51","163.35","6.16","3.77","54177.87","897611.262"
"600519.SH","20140409","165.02","166.63","162.13","163.35","164.54","-1.19","-0.72","21618.89","354031.803"
"600519.SH","20140408","163.92","165.42","161.01","164.54","164.06","0.48","0.29","25927.49","423934.5"
"600519.SH","20140404","164.65","165.3","161","164.06","165.31","-1.25","-0.76","23206.51","377896.957"
"600519.SH","20140403","167.56","167.69","163.5","165.31","165.64","-0.33","-0.2","26918.48","444348.448"
"600519.SH","20140402","162.74","169.66","161.03","165.64","162.49","3.15","1.94","46698.33","777378.72"
"600519.SH","20140401","154.71","162.55","154.4","162.49","154.7","7.79","5.04","34046.89","544622.704"
"600519.SH","20140331","152.01","157.38","152","154.7","152.64","2.06","1.35","30583.6","473939.133"
"600519.SH","20140328","157.82","158.99","151.01","152.64","157.66","-5.02","-3.18","48272.96","740132.771"
"600519.SH","20140327","157.66","160.8","156.4","157.66","158.49","-0.83","-0.52","38044.59","603835.726"
